filename	phoneme	F0	F1	F2	F3	duration
common_voice_cy_38605633.wav	s	nan	430.736	1968.625	3107.708	0.170
common_voice_cy_38605633.wav	ɨ̞	196.331	394.847	2562.540	3093.309	0.250
common_voice_cy_38605633.wav	n	195.121	285.981	1949.990	2912.055	0.010
common_voice_cy_38605633.wav	k	199.750	286.584	1854.361	3001.497	0.020
common_voice_cy_38605633.wav	w	194.424	1100.480	1651.570	3354.699	0.090
common_voice_cy_38605633.wav	ɛ	188.813	725.816	1757.501	2512.710	0.040
common_voice_cy_38605633.wav	s	nan	983.854	2480.730	3559.630	0.210
common_voice_cy_38605633.wav	d	nan	332.641	2130.315	3063.393	0.010
common_voice_cy_38605633.wav	j	171.987	486.375	1612.486	2941.507	0.110
common_voice_cy_38605633.wav	ʊ	172.912	402.451	1361.102	2704.553	0.030
common_voice_cy_38605633.wav	n	172.886	376.695	1348.518	3190.159	0.010
common_voice_cy_38605633.wav	r	173.246	397.810	1418.084	3160.461	0.010
common_voice_cy_38605633.wav	ɛ	170.054	448.955	1625.226	2738.086	0.120
common_voice_cy_38605633.wav	f	nan	486.048	1762.866	2875.447	0.010
common_voice_cy_38605633.wav	ɛ	177.998	659.103	1762.059	2910.125	0.450
common_voice_cy_38605633.wav	r	77.301	290.744	860.490	1976.449	0.010
common_voice_cy_38605633.wav	ɛ	nan	568.150	1513.777	2989.969	0.150
common_voice_cy_38605633.wav	n	152.413	627.578	1411.217	2966.728	0.010
common_voice_cy_38605633.wav	ʊ	150.482	646.780	1213.968	3189.999	0.150
common_voice_cy_38605633.wav	m	nan	618.766	979.092	2995.309	0.020
common_voice_cy_31535217.wav	a	121.155	630.226	1391.439	2409.432	0.080
common_voice_cy_31535217.wav	r	117.878	626.028	1455.776	2606.821	0.010
common_voice_cy_31535217.wav	oː	126.880	492.832	906.601	2300.520	0.190
common_voice_cy_31535217.wav	l	nan	552.586	961.206	1949.743	0.010
common_voice_cy_31535217.wav	b	nan	432.131	1187.259	2596.282	0.020
common_voice_cy_31535217.wav	r	nan	996.739	1469.103	2403.362	0.010
common_voice_cy_31535217.wav	ʊ	137.341	355.196	1454.889	2495.995	0.240
common_voice_cy_31535217.wav	ɨ̯	nan	287.517	2269.348	2804.899	0.010
common_voice_cy_31535217.wav	d	nan	264.304	2118.314	2594.059	0.010
common_voice_cy_31535217.wav	r	nan	281.069	2246.174	2837.626	0.010
common_voice_cy_31535217.wav	ə	150.035	453.388	1686.788	2650.023	0.260
common_voice_cy_31535217.wav	n	131.629	282.370	1342.477	2551.832	0.010
common_voice_cy_31535217.wav	oː	115.878	470.265	728.973	2661.727	0.220
common_voice_cy_31535217.wav	l	121.758	479.698	1354.832	2523.905	0.030
common_voice_cy_31535217.wav	a	121.810	280.521	1376.310	2319.568	0.480
common_voice_cy_31535217.wav	k	92.229	347.177	2523.662	2800.315	0.020
common_voice_cy_31535217.wav	ə	95.137	298.960	2391.461	2650.951	0.110
common_voice_cy_31535217.wav	m	97.206	308.731	2345.150	2491.488	0.020
common_voice_cy_31535217.wav	l	97.918	321.263	1851.241	2362.370	0.030
common_voice_cy_31535217.wav	aː	nan	282.987	1792.094	2648.024	0.030
common_voice_cy_31535217.wav	ɨ̯	nan	245.159	2101.018	3352.350	0.010
common_voice_cy_31535217.wav	n	nan	216.247	1994.282	3091.832	0.010
common_voice_cy_31535217.wav	k	nan	1547.252	2146.187	3464.899	0.020
common_voice_cy_31535217.wav	a	nan	741.691	1290.401	2413.602	0.280
common_voice_cy_31535217.wav	v	nan	675.377	1680.263	2984.796	0.010
common_voice_cy_31535217.wav	ɔ	nan	1040.618	2607.579	3396.747	0.010
common_voice_cy_31535217.wav	ð	nan	1112.737	2630.894	3291.859	0.010
common_voice_cy_31535217.wav	k	nan	541.357	1820.548	2799.962	0.020
common_voice_cy_31535217.wav	ə	nan	762.890	1828.492	2686.901	0.140
common_voice_cy_31535217.wav	n	110.946	308.521	1935.956	2634.166	0.010
common_voice_cy_31535217.wav	ɬ	nan	2302.878	2883.122	3810.670	0.120
common_voice_cy_31535217.wav	ɨ̞	112.584	299.803	2312.491	2757.396	0.160
common_voice_cy_31535217.wav	n	111.545	338.275	2569.778	3123.076	0.010
common_voice_cy_31535217.wav	j	119.707	397.463	2554.876	2886.003	0.060
common_voice_cy_31535217.wav	a	126.888	545.161	1788.357	2693.884	0.040
common_voice_cy_31535217.wav	iː	129.795	268.909	2541.866	2913.662	0.140
common_voice_cy_31535217.wav	χ	nan	1102.009	1194.142	3048.886	0.120
common_voice_cy_31535217.wav	w	139.339	643.347	983.718	2287.685	0.070
common_voice_cy_31535217.wav	a	116.970	839.323	1278.953	2416.974	0.090
common_voice_cy_31535217.wav	l	102.205	872.975	2619.557	2795.251	0.100
common_voice_cy_31535217.wav	ɨ̞	111.271	447.045	2115.840	2603.349	0.090
common_voice_cy_31535217.wav	r	110.152	517.151	1774.827	2811.545	0.010
common_voice_cy_31535217.wav	s	nan	1695.832	2472.795	3841.178	0.190
common_voice_cy_31535217.wav	d	nan	856.705	2028.028	2915.104	0.010
common_voice_cy_31535217.wav	a	97.879	309.680	1358.115	2347.911	0.240
common_voice_cy_31535217.wav	d	nan	2402.384	2618.875	3506.827	0.010
common_voice_cy_31535217.wav	j	97.091	275.798	2255.129	2942.891	0.060
common_voice_cy_31535217.wav	ʊ	95.719	331.327	755.341	2495.462	0.150
common_voice_cy_31535217.wav	m	103.744	219.408	1493.018	2494.560	0.020
common_voice_cy_31535217.wav	e	117.155	347.554	2086.852	2628.412	0.100
common_voice_cy_31535217.wav	ɨ̯	100.652	283.440	2664.254	3263.777	0.010
common_voice_cy_31535217.wav	s	nan	1761.243	2522.686	3758.767	0.240
common_voice_cy_31535217.wav	ɡ	nan	975.000	1554.846	3075.650	0.010
common_voice_cy_31535217.wav	r	nan	572.287	1572.093	2274.568	0.010
common_voice_cy_31535217.wav	a	nan	671.945	1577.295	2368.054	0.100
common_voice_cy_31535217.wav	p	nan	961.648	1614.123	2577.680	0.020
common_voice_cy_31535217.wav	ɔ	nan	907.793	1493.700	2422.942	0.010
common_voice_cy_18980972.wav	b	nan	788.595	1923.869	3299.971	0.020
common_voice_cy_18980972.wav	l	109.968	682.854	1904.239	3595.687	0.080
common_voice_cy_18980972.wav	ɛ	132.044	328.202	1837.989	2851.910	0.810
common_voice_cy_18980972.wav	v	87.241	497.411	1502.060	2221.547	0.010
common_voice_cy_18980972.wav	ɨː	85.960	485.292	1574.657	2269.553	0.010
common_voice_cy_18980972.wav	ð	78.552	516.945	1624.402	2352.660	0.010
common_voice_cy_18980972.wav	ə	76.016	274.740	1039.996	2134.148	0.150
common_voice_cy_18980972.wav	ɡ	nan	363.676	1611.504	2689.907	0.010
common_voice_cy_18980972.wav	eː	nan	985.770	2307.001	3527.823	0.010
common_voice_cy_18980972.wav	m	nan	1152.568	2164.590	3626.651	0.020
common_voice_cy_19047575.wav	ɔ	nan	969.656	1837.548	3218.021	0.010
common_voice_cy_19047575.wav	l	nan	994.005	1793.236	3321.265	0.010
common_voice_cy_19047575.wav	eː	nan	927.800	2103.769	3167.811	0.190
common_voice_cy_19047575.wav	uː	267.416	580.158	2032.300	3065.894	1.390
common_voice_cy_19047575.wav	t	252.199	514.822	1856.280	2963.419	0.010
common_voice_cy_19047575.wav	t	nan	474.456	1755.939	2878.144	0.010
common_voice_cy_19047575.wav	iː	240.791	318.145	2665.674	4312.783	0.080
common_voice_cy_19047575.wav	n	230.262	243.062	1668.346	2559.778	0.010
common_voice_cy_19047575.wav	d	nan	311.946	1812.566	2773.700	0.010
common_voice_cy_19047575.wav	oː	194.339	435.223	784.646	3654.508	0.340
common_voice_cy_19047575.wav	d	nan	271.268	1725.201	3429.565	0.010
common_voice_cy_19033733.wav	m	284.751	321.143	1934.509	2761.086	0.020
common_voice_cy_19033733.wav	a	247.826	376.562	1466.792	2708.574	0.140
common_voice_cy_19033733.wav	h	250.063	660.485	1421.305	2799.678	0.150
common_voice_cy_19033733.wav	iː	239.235	487.567	1949.665	2978.735	0.300
common_voice_cy_19033733.wav	n	242.174	474.400	2994.840	3475.945	0.010
common_voice_cy_19033733.wav	ɪ	247.277	515.624	2960.201	3423.495	0.010
common_voice_cy_19033733.wav	ɡ	253.858	497.608	2683.399	3408.927	0.010
common_voice_cy_19033733.wav	a	239.575	455.642	2136.295	3075.300	0.030
common_voice_cy_19033733.wav	i̯	243.724	437.834	1338.094	2779.221	0.010
common_voice_cy_19033733.wav	n	248.792	475.358	2766.907	3609.448	0.010
common_voice_cy_19033733.wav	m	252.071	490.047	1858.853	3062.434	0.020
common_voice_cy_19033733.wav	ɨ̞	226.918	512.278	1678.800	2962.259	0.240
common_voice_cy_19033733.wav	n	233.932	467.301	1897.539	2998.980	0.010
common_voice_cy_19033733.wav	ɨ̞	236.298	472.809	1517.152	2920.923	0.050
common_voice_cy_19033733.wav	d	229.134	428.154	692.389	2526.402	0.010
common_voice_cy_19033733.wav	iː	236.145	468.828	2468.783	3155.558	0.310
common_voice_cy_19033733.wav	ð	232.282	450.624	2030.833	3102.347	0.010
common_voice_cy_19033733.wav	a	210.858	830.024	1485.527	3089.691	0.230
common_voice_cy_19033733.wav	ɨ̯	211.608	440.117	2433.317	3391.263	0.010
common_voice_cy_18051411.wav	m	nan	439.087	1179.831	2621.559	0.020
common_voice_cy_18051411.wav	ə	nan	476.142	1983.114	3134.299	1.170
common_voice_cy_18051411.wav	r	nan	1605.101	1808.459	3563.956	0.010
common_voice_cy_18051411.wav	t	nan	1129.147	2382.112	3742.476	0.010
common_voice_cy_18051411.wav	ɛ	nan	1245.504	2685.098	3612.598	0.040
common_voice_cy_18051411.wav	l	113.939	519.375	916.212	2750.173	0.100
common_voice_cy_18051411.wav	ɛ	109.521	223.691	1551.059	2768.966	0.030
common_voice_cy_18051411.wav	d	nan	177.781	1448.550	2779.999	0.010
common_voice_cy_18051411.wav	ɨ	nan	358.773	1539.785	2935.055	0.040
common_voice_cy_18051411.wav	ə	110.092	223.397	1358.411	2191.295	0.280
common_voice_cy_18051411.wav	n	123.172	289.438	1421.188	2917.404	0.010
common_voice_cy_18051411.wav	d	nan	699.939	1883.886	2914.003	0.010
common_voice_cy_18051411.wav	a	137.516	287.334	1457.303	2842.072	0.040
common_voice_cy_18051411.wav	l	110.476	493.580	1122.778	2960.692	0.050
common_voice_cy_18051411.wav	i	119.544	248.551	1095.506	2761.754	0.250
common_voice_cy_18051411.wav	v	109.936	227.030	1073.557	2255.612	0.010
common_voice_cy_18051411.wav	oː	112.853	484.897	942.663	2874.049	0.210
common_voice_cy_18051411.wav	d	112.890	149.258	1479.582	2658.414	0.010
common_voice_cy_18051411.wav	ə	109.928	387.484	2447.718	3572.778	0.390
common_voice_cy_18051411.wav	m	112.054	686.763	1626.653	2654.046	0.020
common_voice_cy_18051411.wav	a	113.746	1014.424	1731.136	3365.371	0.030
common_voice_cy_18051411.wav	v	nan	395.927	1597.295	3214.878	0.010
common_voice_cy_18051411.wav	ɛ	113.396	436.891	1652.999	2658.511	0.030
common_voice_cy_18051411.wav	l	107.606	392.002	1695.448	1861.576	0.010
common_voice_cy_18051411.wav	v	106.571	381.951	1904.500	2434.190	0.010
common_voice_cy_18051411.wav	ɨ	106.097	316.591	2014.144	2537.407	0.060
common_voice_cy_18051411.wav	m	152.842	397.602	982.102	2865.042	0.020
common_voice_cy_18051411.wav	oː	127.134	419.944	1279.269	2548.342	0.030
common_voice_cy_18051411.wav	d	105.033	399.680	1341.647	2656.006	0.010
common_voice_cy_18051411.wav	ɪ	105.850	368.608	1434.742	2679.281	0.010
common_voice_cy_18051411.wav	n	107.012	348.320	1482.347	2703.629	0.010
common_voice_cy_18051411.wav	ɡ	107.429	330.597	1482.555	2698.438	0.010
common_voice_cy_18051411.wav	a	107.471	304.902	1570.873	2631.882	0.030
common_voice_cy_18051411.wav	ɬ	112.581	357.573	1892.118	2602.260	0.030
common_voice_cy_18051411.wav	ɨ	108.200	440.453	1461.457	2564.671	0.100
common_voice_cy_18051411.wav	ɡ	106.889	488.676	1217.135	2674.803	0.010
common_voice_cy_18051411.wav	w	102.618	1070.680	1893.345	3068.749	0.040
common_voice_cy_18051411.wav	ɪ	127.560	162.429	1315.355	2293.573	0.010
common_voice_cy_18051411.wav	l	118.592	260.949	1316.254	2130.241	0.010
common_voice_cy_18051411.wav	j	105.598	378.796	1377.567	2168.318	0.060
common_voice_cy_18051411.wav	ɔ	97.352	176.412	1870.720	2743.226	0.010
common_voice_cy_18051411.wav	r	nan	333.045	1816.498	2792.640	0.010
common_voice_cy_18051411.wav	ə	nan	358.714	2068.952	2787.467	0.080
common_voice_cy_18051411.wav	ɡ	nan	277.190	2206.154	2613.981	0.010
common_voice_cy_18051411.wav	b	nan	202.033	2274.288	2762.226	0.020
common_voice_cy_18051411.wav	i	125.577	206.890	2144.609	2710.338	0.010
common_voice_cy_24396694.wav	m	nan	282.062	1195.766	2321.277	0.020
common_voice_cy_24396694.wav	a	112.923	564.953	1489.923	2541.070	0.170
common_voice_cy_24396694.wav	m	109.752	717.811	1959.688	2462.944	0.020
common_voice_cy_24396694.wav	oː	121.127	491.136	647.691	3239.847	0.220
common_voice_cy_24396694.wav	ð	nan	1036.574	2364.221	3639.344	0.010
common_voice_cy_24396694.wav	p	nan	1355.375	2149.273	3109.053	0.020
common_voice_cy_24396694.wav	r	nan	1300.859	2114.523	3306.301	0.010
common_voice_cy_24396694.wav	ə	nan	1293.740	2013.579	3514.404	0.030
common_voice_cy_24396694.wav	n	nan	551.364	1446.139	2173.854	0.010
common_voice_cy_24396694.wav	ɨ	122.105	460.669	1722.048	2486.075	0.150
common_voice_cy_24396694.wav	ɬ	nan	2436.266	2766.517	3692.095	0.150
common_voice_cy_24396694.wav	ə	107.360	654.125	1487.887	2450.485	0.090
common_voice_cy_24396694.wav	ʃ	nan	1671.009	2743.465	3336.979	0.110
common_voice_cy_24396694.wav	a	108.659	587.008	1248.156	2388.883	0.090
common_voice_cy_24396694.wav	ɨ̯	99.579	506.640	1573.404	2471.045	0.010
common_voice_cy_24396694.wav	f	nan	516.781	1553.491	2682.636	0.010
common_voice_cy_24396694.wav	r	nan	560.030	1575.979	2798.016	0.010
common_voice_cy_24396694.wav	ɛ	nan	1661.423	2186.690	3696.259	0.030
common_voice_cy_24396694.wav	ʃ	nan	1368.129	1662.390	3660.555	0.100
common_voice_cy_24396694.wav	ɨ	nan	900.970	2605.327	3703.063	0.610
common_voice_cy_24396694.wav	n	93.956	695.670	1701.053	3506.406	0.010
common_voice_cy_24396694.wav	m	93.215	633.934	1600.151	3396.889	0.020
common_voice_cy_24396694.wav	ɔ	93.261	965.135	1757.217	3203.480	0.010
common_voice_cy_24396694.wav	r	93.076	1315.676	1673.443	3469.733	0.010
common_voice_cy_24396694.wav	ɪ	nan	1635.459	3415.077	4050.972	0.010
common_voice_cy_24396694.wav	s	nan	1514.570	2646.751	3547.924	0.150
common_voice_cy_24396694.wav	ɔ	nan	451.785	2380.762	3660.795	0.010
common_voice_cy_24396694.wav	n	91.848	491.789	2161.589	3743.709	0.010
common_voice_cy_27246859.wav	ɔ	nan	1367.869	2944.022	3709.817	0.010
common_voice_cy_27246859.wav	s	nan	1321.970	2975.378	3844.880	0.030
common_voice_cy_27246859.wav	n	nan	1355.598	2923.386	3894.994	0.010
common_voice_cy_27246859.wav	a	nan	329.394	1532.561	3027.940	0.030
common_voice_cy_27246859.wav	d	nan	317.777	1800.345	2982.844	0.010
common_voice_cy_27246859.wav	oː	nan	831.521	1273.292	2807.521	0.050
common_voice_cy_27246859.wav	ɨ̯	nan	930.721	1492.554	2923.438	0.010
common_voice_cy_27246859.wav	s	nan	1294.238	2623.455	3808.400	0.120
common_voice_cy_27246859.wav	ɨː	286.964	553.638	1467.303	3521.085	0.010
common_voice_cy_27246859.wav	n	282.980	326.526	1540.834	2654.111	0.010
common_voice_cy_27246859.wav	ɔ	277.582	540.641	1495.297	2744.820	0.010
common_voice_cy_27246859.wav	r	274.833	1446.114	1636.965	3040.110	0.010
common_voice_cy_27246859.wav	r̥	269.843	1260.054	1784.279	3205.440	0.030
common_voice_cy_27246859.wav	a	266.632	1172.641	1554.515	3340.642	0.060
common_voice_cy_27246859.wav	i̯	270.615	766.480	1607.294	2184.335	0.010
common_voice_cy_27246859.wav	n	269.570	689.051	1597.763	2718.197	0.010
common_voice_cy_27246859.wav	ɨ	267.698	992.121	1606.781	3142.957	0.030
common_voice_cy_27246859.wav	n	267.781	1021.347	1484.716	3184.204	0.010
common_voice_cy_27246859.wav	ɡ	593.330	1482.709	2684.261	2964.824	1.030
common_voice_cy_27246859.wav	ə	nan	1498.123	2381.469	2799.913	0.030
common_voice_cy_27246859.wav	v	nan	292.374	1819.741	2926.745	0.010
common_voice_cy_27246859.wav	l	180.047	380.229	1847.233	2960.397	0.010
common_voice_cy_27246859.wav	e	145.723	597.738	1746.840	2418.818	0.180
common_voice_cy_27246859.wav	ɨ̯	86.607	286.971	2665.460	2897.554	0.010
common_voice_cy_27246859.wav	s	nan	1571.145	2398.421	3343.815	0.190
common_voice_cy_27246859.wav	ɡ	226.548	1200.317	2237.923	2854.993	0.010
common_voice_cy_27246859.wav	a	221.831	860.412	1843.347	2657.501	0.040
common_voice_cy_27246859.wav	ɬ	nan	1388.391	2898.583	3162.202	0.150
common_voice_cy_27246859.wav	a	211.180	730.395	1612.936	2769.359	0.080
common_voice_cy_27246859.wav	ɡ	211.762	869.615	1672.748	2910.389	0.010
common_voice_cy_27246859.wav	ə	nan	770.797	1668.379	2996.511	0.030
common_voice_cy_27246859.wav	n	nan	743.963	1735.502	2923.211	0.010
common_voice_cy_27246859.wav	ɪ	nan	762.113	1647.500	2912.554	0.010
common_voice_cy_27246859.wav	ɡ	224.034	649.678	2188.668	3062.331	0.540
common_voice_cy_27246859.wav	d	208.628	1254.652	2136.881	2985.955	0.010
common_voice_cy_27246859.wav	ə	nan	1655.932	2215.057	3102.934	0.030
common_voice_cy_27246859.wav	ð	224.157	1004.618	2194.336	3062.791	0.010
common_voice_cy_27246859.wav	j	198.662	463.244	1568.147	2779.655	0.060
common_voice_cy_27246859.wav	a	183.994	955.911	1719.230	1889.653	0.100
common_voice_cy_27246859.wav	d	184.096	937.165	1816.776	2841.762	0.010
common_voice_cy_27246859.wav	a	nan	991.904	1738.737	2586.902	0.030
common_voice_cy_27246859.wav	ɛ	nan	877.803	1873.827	2849.727	0.030
common_voice_cy_27246859.wav	r	209.077	736.772	1814.876	2880.501	0.010
common_voice_cy_27246859.wav	a	213.809	710.426	1779.785	2442.593	0.440
common_voice_cy_27246859.wav	i̯	nan	308.177	2390.027	2805.126	0.010
common_voice_cy_27246859.wav	ɬ	nan	1454.763	2698.982	3081.425	0.250
common_voice_cy_17823820.wav	p	nan	738.835	1708.356	2978.826	0.020
common_voice_cy_17823820.wav	r	nan	619.555	1556.943	2203.948	0.010
common_voice_cy_17823820.wav	ɨː	nan	1157.860	1629.514	1962.055	0.010
common_voice_cy_17823820.wav	d	nan	1112.171	1668.917	1940.434	0.010
common_voice_cy_17823820.wav	ə	nan	1563.805	1657.351	1957.581	0.030
common_voice_cy_17823820.wav	d	nan	602.341	2084.599	2132.883	0.010
common_voice_cy_17823820.wav	ɨ̞	332.098	380.988	2166.102	3224.836	0.370
common_voice_cy_17823820.wav	χ	nan	324.847	1221.840	2088.272	0.090
common_voice_cy_17823820.wav	χ	235.482	344.639	1897.167	2894.666	0.010
common_voice_cy_17823820.wav	iː	245.558	410.638	757.038	3298.452	0.210
common_voice_cy_17823820.wav	n	249.882	281.732	1955.936	2337.131	0.010
common_voice_cy_17823820.wav	d	251.722	269.236	1694.463	2273.525	0.010
common_voice_cy_17823820.wav	oː	250.609	504.712	1242.719	3089.172	0.160
common_voice_cy_17823820.wav	d	194.568	324.793	1645.056	2844.536	0.010
common_voice_cy_17823820.wav	n	194.673	287.816	2027.513	2685.232	0.010
common_voice_cy_17823820.wav	oː	200.129	450.842	1095.993	1452.631	0.190
common_voice_cy_17823820.wav	l	188.711	424.264	1434.488	1517.149	0.040
common_voice_cy_17823820.wav	iː	202.724	393.681	587.330	2698.886	0.220
common_voice_cy_17823820.wav	r	99.425	547.259	1624.480	2072.761	0.010
common_voice_cy_17823820.wav	ə	202.087	384.425	846.510	1828.162	0.080
common_voice_cy_17823820.wav	s	nan	813.343	1864.271	3877.590	0.160
common_voice_cy_17823820.wav	ɡ	nan	380.972	1354.393	2486.357	0.010
common_voice_cy_17823820.wav	ɔ	nan	256.658	1340.439	2356.782	0.010
common_voice_cy_17823820.wav	l	nan	882.374	1481.557	1755.237	0.030
common_voice_cy_17823820.wav	a	nan	635.293	1202.256	3083.756	0.300
common_voice_cy_17823820.wav	χ	nan	1403.985	1639.831	3454.758	0.100
common_voice_cy_17823820.wav	ɔ	227.822	868.880	1421.096	3341.363	0.010
common_voice_cy_17823820.wav	s	203.208	1623.586	1838.518	4114.211	0.150
common_voice_cy_17823820.wav	d	nan	561.711	2306.072	3725.879	0.010
common_voice_cy_17823820.wav	ə	207.526	556.809	2055.395	3125.926	0.170
common_voice_cy_17823820.wav	d	214.926	403.033	2014.538	2766.069	0.010
common_voice_cy_17823820.wav	ʊ	226.058	427.527	1812.984	3113.391	0.210
common_voice_cy_17823820.wav	ɪ	203.949	319.038	1093.233	2220.532	0.010
common_voice_cy_17823820.wav	ə	182.129	617.421	1025.011	2000.139	0.100
common_voice_cy_17823820.wav	m	93.144	355.274	1628.352	1960.841	0.020
common_voice_cy_17823820.wav	ɨ	93.134	552.501	932.864	1920.775	0.090
common_voice_cy_17823820.wav	n	105.808	367.233	1600.641	1885.466	0.010
common_voice_cy_17823820.wav	ɛ	163.342	815.867	1213.023	2013.036	0.190
common_voice_cy_17823820.wav	d	nan	986.137	1959.242	3053.081	0.010
common_voice_cy_17823820.wav	r	189.183	536.658	1940.730	2838.327	0.010
common_voice_cy_17823820.wav	ɨ̞	183.031	462.929	1364.820	1886.756	0.030
common_voice_cy_17823820.wav	χ	nan	1371.501	1690.210	2746.334	0.090
common_voice_cy_17823820.wav	ə	177.673	406.063	934.007	1884.479	0.090
common_voice_cy_17823820.wav	m	172.172	313.031	1533.810	1823.774	0.020
common_voice_cy_17823820.wav	l	174.969	438.124	1458.944	1746.626	0.060
common_voice_cy_17823820.wav	aː	184.649	795.610	1325.599	1615.576	0.170
common_voice_cy_17823820.wav	ɨ̯	nan	662.004	1242.965	2089.905	0.010
common_voice_cy_17823820.wav	n	231.155	464.600	1641.964	2526.702	0.010
common_voice_cy_18997993.wav	b	nan	979.792	1634.887	2986.917	0.020
common_voice_cy_18997993.wav	ɨː	nan	1304.126	2044.545	3083.474	0.010
common_voice_cy_18997993.wav	ð	nan	392.789	1820.858	2605.385	0.010
common_voice_cy_18997993.wav	ɨ̞	110.879	326.112	2128.888	3096.997	0.200
common_voice_cy_18997993.wav	r	nan	684.790	1538.970	2987.383	0.010
common_voice_cy_18997993.wav	a	96.337	584.219	1337.816	2605.545	0.460
common_voice_cy_18997993.wav	r	110.147	522.776	1650.669	2899.757	0.010
common_voice_cy_18997993.wav	j	99.729	400.602	2041.079	2320.593	0.110
common_voice_cy_18997993.wav	a	nan	955.381	1792.718	2988.219	0.460
common_voice_cy_18997993.wav	n	156.412	515.827	1481.855	2423.700	0.010
common_voice_cy_18997993.wav	h	191.320	494.562	1379.316	2453.500	0.010
common_voice_cy_18997993.wav	ɛ	nan	590.015	1516.679	2557.486	0.090
common_voice_cy_18997993.wav	v	nan	479.381	1630.893	2522.901	0.010
common_voice_cy_18997993.wav	ɨ̞	78.768	493.305	1890.093	3015.192	0.150
common_voice_cy_18997993.wav	d	83.242	407.162	1732.828	2352.604	0.010
common_voice_cy_18997993.wav	ə	nan	469.633	1566.980	3265.985	0.300
common_voice_cy_18997993.wav	n	93.391	342.005	1491.219	2502.193	0.010
common_voice_cy_18997993.wav	h	92.420	415.732	1275.958	1655.341	0.010
common_voice_cy_18997993.wav	ɛ	nan	861.034	1695.438	2663.403	0.090
common_voice_cy_18997993.wav	l	nan	497.535	1299.644	3332.319	0.210
common_voice_cy_18997993.wav	p	nan	569.438	1541.527	2461.541	0.020
common_voice_cy_18997993.wav	ɨ̞	90.304	289.700	2099.481	3354.630	0.150
common_voice_cy_18997993.wav	d	nan	536.522	1713.504	3573.882	0.010
common_voice_cy_18997993.wav	a	103.907	630.774	1383.409	3249.275	0.050
common_voice_cy_18997993.wav	r	100.525	617.927	1192.863	3192.169	0.010
common_voice_cy_18997993.wav	p	nan	523.327	1164.293	3187.765	0.020
common_voice_cy_18997993.wav	a	nan	1076.165	1438.821	2739.159	0.300
common_voice_cy_18997993.wav	r	nan	619.875	1247.007	2513.582	0.010
common_voice_cy_18997993.wav	ɨ	nan	723.687	1230.746	2853.847	0.600
common_voice_cy_18997993.wav	t	444.808	1160.136	1367.371	2496.256	0.010
common_voice_cy_18997993.wav	a	nan	1339.993	1777.482	2354.117	0.030
common_voice_cy_18997993.wav	i̯	nan	1327.807	2098.556	3057.018	0.010
common_voice_cy_18997993.wav	p	nan	1433.160	2241.391	3393.087	0.020
common_voice_cy_18997993.wav	r	nan	504.696	1522.794	2341.519	0.010
common_voice_cy_18997993.wav	e	119.836	350.942	2230.431	2634.085	0.180
common_voice_cy_18997993.wav	i̯	nan	363.122	1527.014	2340.426	0.010
common_voice_cy_18997993.wav	v	nan	344.362	1440.793	2351.265	0.010
common_voice_cy_18997993.wav	a	76.595	681.446	1292.393	1594.620	0.300
common_voice_cy_18997993.wav	t	nan	1357.377	3183.942	3982.489	0.010
common_voice_cy_18997993.wav	a	nan	1148.246	1715.675	3086.770	0.360
common_voice_cy_18997993.wav	f	nan	670.038	1849.349	3048.598	0.010
common_voice_cy_18997993.wav	ɔ	nan	554.116	1178.464	2660.039	0.010
common_voice_cy_18997993.wav	r	86.926	527.253	1198.255	2212.015	0.010
common_voice_cy_18997993.wav	ð	90.979	489.348	1190.299	2422.982	0.010
common_voice_cy_18997993.wav	j	88.189	445.733	1201.166	2729.643	0.030
common_voice_cy_18997993.wav	a	nan	458.676	1190.508	2489.706	0.030
common_voice_cy_18997993.wav	d	nan	466.109	1285.933	2772.545	0.010
common_voice_cy_18997993.wav	ʊ	91.637	364.239	1833.564	3484.820	0.070
common_voice_cy_18997993.wav	ɨ̯	nan	394.437	1760.047	2758.876	0.010
common_voice_cy_18359127.wav	m	nan	268.601	1746.357	2792.530	0.020
common_voice_cy_18359127.wav	ə	94.513	396.443	2195.733	2584.577	0.310
common_voice_cy_18359127.wav	n	nan	739.673	1895.844	2564.241	0.010
common_voice_cy_18359127.wav	k	nan	710.316	1526.426	2547.113	0.020
common_voice_cy_18359127.wav	a	107.787	682.711	1369.335	2680.497	0.180
common_voice_cy_18359127.wav	r	84.777	562.053	1287.035	2505.325	0.010
common_voice_cy_18359127.wav	ə	87.733	220.151	1615.270	2771.058	0.220
common_voice_cy_18359127.wav	n	97.326	290.122	2170.255	2470.672	0.010
common_voice_cy_18359127.wav	d	98.924	304.813	2038.585	2659.869	0.010
common_voice_cy_18359127.wav	ɪ	nan	292.181	2114.792	2764.638	0.010
common_voice_cy_18359127.wav	ɡ	nan	275.371	2071.707	2759.846	0.010
common_voice_cy_18359127.wav	w	598.989	1148.533	1745.699	3139.675	0.070
common_voice_cy_18359127.wav	ɨ̞	92.456	291.916	1595.634	2439.853	0.070
common_voice_cy_18359127.wav	ð	nan	292.311	1747.470	2741.765	0.010
common_voice_cy_18359127.wav	b	nan	413.140	1704.691	2555.506	0.020
common_voice_cy_18359127.wav	oː	103.086	456.527	1098.213	2397.897	0.060
common_voice_cy_18359127.wav	d	98.204	532.208	1757.753	2400.529	0.010
